2026.05.19 - 13.39.27

creationTime:Thu Apr 02 00:00:00 UTC 2026-Thu Apr 02 23:59:59 UTC 2026 ,messageType:FPL 
Direction	 Temps de Création	 Prio	 FamilyId	 Destinataires	 First Recipient Address	 FilTim	 Origine	 Circuit	 EMID	 IMID	 Incomplete Pathname	 IPM Identificateur	 Type	 First Reported Recipient	 Code du Motif	 Code de Diagnostic	 Texte
Output	 2026-04-02 11:19:26.478	 FF	 349.1775128766.179	 [DGACFPLX]	 DGACFPLX	 021118	 EDDFETHX	 ACCRA	 NGA356	 349.1775128766.179	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:19:26.479	 FF	 349.1775128766.179	 [DRRNZPZX  DRRNYDYX]	 DRRNZPZX	 021118	 EDDFETHX	 AL-AGADEZ-IP	 ZNA550	 349.1775128766.179	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:19:26.481	 FF	 ANA1354	 [DRRNZPZX  DRRNYDYX  DRRRFDPB  DRRRFDPI]	 DRRNZPZX	 021118	 EDDFETHX	 TOPSKY-ATC	 SLT1047	 349.1775128766.179	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:19:26.482	 FF	 ANA1354	 [DRRNZTZX]	 DRRNZTZX	 021118	 EDDFETHX	 TWR	 ZTN523	 349.1775128766.179	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:19:26.483	 FF	 ANA1354	 [DRRRZQZX]	 DRRRZQZX	 021118	 EDDFETHX	 CCR_OUEST	 ZQN630	 349.1775128766.179	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:19:26.523	 FF	 349.1775128766.179	 [DBBBFPLX  DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX  DXXXYDYX  DXXXYQYX  DXXXZTZX  DXXXZUZX]	 DBBBFPLX	 021118	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260402111926Z-0127:previd=349.1775128766.179	 349.1775128766.179	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:19:47.301	 FF	 ANA1355	 [DNKKZQZX  DNKNYDYX  DNKNYPYX  DNKNZPZX  DNLLZQZX]	 DNKKZQZX	 021119	 EDDFETHX	  	 ANA1355	 349.1775128787.181	 	  	 FPL	   	   	   	 (FPL-ETH940-IS-B38M/M-SDE1FGHILORVWXY/HB1-DNKN1235-N0461F350 DCT KAN UT459 ONSEV/N0461F350 DCT NUROK/N0457F370 UB736 OVMEG DCT ONUDA UG862 SOPOG UT139 ASKON/N0440F310 L558 DASTU UT139 BRO BRO1A-HAAB0426 HADR-PBN/A1B1C1D1L1O1S1S2 DAT/CPDLCX SUR/EPGW S WXRD DOF/260402 REG/ETBAK EET/FTTT0045 FCCC0206 HSSS0240 HAAA0340 SEL/CEGQ CODE/040244 OPR/ETHIOPIAN AIRLINES PER/D RALT/FEFF HAAB RMK/TCAS)
Output	 2026-04-02 11:19:47.306	 FF	 ANA1355	 [DNLLZQZX]	 DNLLZQZX	 021119	 EDDFETHX	 LAGOS	 ALR822	 349.1775128787.181	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:19:47.306	 FF	 ANA1355	 [DNKKZQZX  DNKNYDYX  DNKNYPYX  DNKNZPZX]	 DNKKZQZX	 021119	 EDDFETHX	 KANO	 NKA798	 349.1775128787.181	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:11.507	 FF	 /PRMD=DB/ADMD=ICAO/C=XX/;bj-coo-cn1.2560207-260402.111856	 [CYSJAENX]	 CYSJAENX	 021119	 DBBBZPZX	 ALGER	 NAA2080	 384.1775128810.1077	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:32.09	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7762981737	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021120	 DIAPZPZX	 ALGER	 NAA2081	 384.1775128832.1080	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:32.092	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7762981737	 [DRRRFDPI  DRRRFDPB  DRRNYDYX]	 DRRRFDPI	 021120	 DIAPZPZX	 TOPSKY-ATC	 SLT1048	 384.1775128832.1084	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:32.093	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7762981737	 [DRRNYDYX]	 DRRNYDYX	 021120	 DIAPZPZX	 ASS_LOCALE	 PNC561	 384.1775128832.1084	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:32.093	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7762981737	 [DRRNYDYX]	 DRRNYDYX	 021120	 DIAPZPZX	 AL-AGADEZ-IP	 ZNA552	 384.1775128832.1084	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:33.021	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7762981737	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021120	 DIAPZPZX	 ALGER	 NAA2082	 384.1775128832.1084	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:43.209	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402111922Z-9969	 [HLLLZQZX]	 HLLLZQZX	 021120	 FTTTFDPA	 TRIPOLI	 NLA346	 384.1775128843.1094	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:43.209	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402111922Z-9969	 [CYSJAENX]	 CYSJAENX	 021120	 FTTTFDPA	 ALGER	 NAA2084	 384.1775128843.1094	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:54.626	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402111922Z-9971	 [HLLLZQSP]	 HLLLZQSP	 021120	 FTTTFDPA	 TRIPOLI	 NLA347	 384.1775128854.1103	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:20:54.627	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402111922Z-9971	 [CYSJAENX]	 CYSJAENX	 021120	 FTTTFDPA	 ALGER	 NAA2085	 384.1775128854.1103	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:21:20.464	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402111922Z-9970	 [HLLLZIZX]	 HLLLZIZX	 021120	 FTTTFDPA	 TRIPOLI	 NLA348	 384.1775128880.1111	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:21:20.464	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402111922Z-9970	 [CYSJAENX]	 CYSJAENX	 021120	 FTTTFDPA	 ALGER	 NAA2087	 384.1775128880.1111	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:21:59.812	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7767D34E81	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021121	 DIAPZPZX	 ALGER	 NAA2088	 384.1775128919.1118	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:22:08.518	 FF	 ANA1360	 [DBBBFPLX  DBBBZRZX  DGACFPLX  DNKKZQZX  DXXXZUZX]	 DBBBFPLX	 021121	 EDDFETHX	  	 ANA1360	 349.1775128928.205	 	  	 FPL	   	   	   	 (FPL-ETH920-IS-A359/H-SADE3FGHIJ1J2J3J4J5J7LM1OP1P2P3RUVWXY/LB2D1-DGAA1220-N0495F370 EREKA1D EREKA UL433 POLTO/N0495F370 UL433 LAG UQ200 LULNU/N0487F390 UQ200 GADUV/N0488F390 UQ200 TITAS UQ583 UPAVO UG862 SOPOG UT139 ASKON L558 DASTU UT139 BRO BRO1A-HAAB0459 HDAM-PBN/A1B1C1D1L1O1S2 SUR/RSP180 DOF/260402 REG/ETATR EET/DNKK0026 FCCC0134 HSSS0327 HAAA0420 SEL/JPEG CODE/04012B OPR/ETHIOPIAN AIRLINES PER/C RALT/FKKD HRYR HAAB RVR/075 RMK/TCAS)
Output	 2026-04-02 11:22:08.524	 FF	 349.1775128928.205	 [DGACFPLX]	 DGACFPLX	 021121	 EDDFETHX	 ACCRA	 NGA377	 349.1775128928.205	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:08.524	 FF	 349.1775128928.205	 [DNKKZQZX]	 DNKKZQZX	 021121	 EDDFETHX	 KANO	 NKA817	 349.1775128928.205	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:08.541	 FF	 349.1775128928.205	 [DBBBFPLX  DBBBZRZX  DXXXZUZX]	 DBBBFPLX	 021121	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260402112208Z-0150:previd=349.1775128928.205	 349.1775128928.205	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:23.494	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112059Z-9982	 [KIADMHYA]	 KIADMHYA	 021122	 FTTTFDPA	 ALGER	 NAA2089	 384.1775128943.1128	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:22:24.65	 FF	 ANA1361	 [DNAAZPZX  DNKKZQZX  DRRRZQZX  DRZZZQZX]	 DNAAZPZX	 021122	 EKBICPUF	  	 ANA1361	 349.1775128944.207	 	  	 FPL	   	   	   	 (FPL-5NCFX-IG-CL60/M-SCDGHILORWXY/SB1V1D1-DNAA1135-N0459F350 OXORU UV456 KUA DCT MIMBA/N0456F360 UA604 AS UR978 EDAGO/N0454F380UR978 CSO UM2 CIRTA/N0456F400 DCT BUKID DCT NEGAT DCT OMEDA DCT RAPURDCT TORTU DCT ERTEV DCT CANNE/N0455F300 Z651 KELIP-LSZH0532 LSZC -PBN/A1B1C1D1O1S2 DOF/260402 REG/5NCFX EET/DRRR0039 DAAA0139 LFMM0404LIMM0442 LSAS0503 OPR/MOUNTHILL AVIATION RESOURCES LTD RMK/TCAS IIEQUIPPED NIGER OVF PERMIT NE V262245R ALGERIA OVF PERMIT NR 2697 ANACBS 2026 STP)
Output	 2026-04-02 11:22:24.655	 FF	 349.1775128944.207	 [DNAAZPZX  DNKKZQZX]	 DNAAZPZX	 021122	 EKBICPUF	 KANO	 NKA819	 349.1775128944.207	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:24.656	 FF	 ANA1361	 [DRRRZQZX]	 DRRRZQZX	 021122	 EKBICPUF	 CCR_OUEST	 ZQN643	 349.1775128944.207	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:24.656	 FF	 ANA1361	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 021122	 EKBICPUF	 ASS_LOCALE	 PNC562	 349.1775128944.207	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:24.656	 FF	 349.1775128944.207	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 021122	 EKBICPUF	 AL-AGADEZ-IP	 ZNA553	 349.1775128944.207	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:24.657	 FF	 ANA1361	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 021122	 EKBICPUF	 TOPSKY-ATC	 SLT1049	 349.1775128944.207	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:24.657	 FF	 ANA1361	 [DRRNZTZX]	 DRRNZTZX	 021122	 EKBICPUF	 TWR	 ZTN536	 349.1775128944.207	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:24.676	 FF	 349.1775128944.207	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 021122	 EKBICPUF	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260402112224Z-0152:previd=349.1775128944.207	 349.1775128944.207	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:22:27.592	 FF	 ANA1362	 [DFFDZPZX  DRRNZPZX  DRRNZTZX  DRRRZQZX  DRZZZQZX]	 DFFDZPZX	 021121	 EDDFETHX	  	 ANA1362	 349.1775128947.208	 	  	 FPL	   	   	   	 (FPL-SKK047-IS-B738/M-SDE1FGHILORVWXYZ/HB1-DFFD0800-N0429F330 DCT OG UG854 VOSIP DCT ETROT ETROT1R-DRRN0032 DFFD-PBN/A1B1C1D1L1O1S1S2 DAT/CPDLCX SUR/EPGW S WXRD DOF/260403 REG/ETAPM SEL/EQAC OPR/ASKY AIRLINES PER/D RMK/TCAS)
Output	 2026-04-02 11:22:27.596	 FF	 ANA1362	 [DRRNZPZX  DRRNYDYX]	 DRRNZPZX	 021121	 EDDFETHX	 ASS_LOCALE	 PNC563	 349.1775128947.208	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:27.598	 FF	 ANA1362	 [DRRNZPZX  DRRNYDYX  DRRRFDPB  DRRRFDPI]	 DRRNZPZX	 021121	 EDDFETHX	 TOPSKY-ATC	 SLT1050	 349.1775128947.208	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:27.598	 FF	 ANA1362	 [DRRNZTZX]	 DRRNZTZX	 021121	 EDDFETHX	 TWR	 ZTN537	 349.1775128947.208	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:27.599	 FF	 ANA1362	 [DRRRZQZX]	 DRRRZQZX	 021121	 EDDFETHX	 CCR_OUEST	 ZQN644	 349.1775128947.208	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:27.614	 FF	 349.1775128947.208	 [DFFDZPZX  DBBBZRZX  DFFDZPCX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DFFDZPZX	 021121	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260402112227Z-0153:previd=349.1775128947.208	 349.1775128947.208	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:29.398	 FF	 349.1775128947.208	 [DRRNZPZX  DRRNYDYX]	 DRRNZPZX	 021121	 EDDFETHX	 AL-AGADEZ-IP	 ZNA554	 349.1775128947.208	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:36.712	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112059Z-9982	 [CYSJAENX]	 CYSJAENX	 021122	 FTTTFDPA	 ALGER	 NAA2090	 384.1775128956.1131	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:22:48.274	 FF	 ANA1363	 [DNAAYDYX  DNAAZPZX  DNKKZQZX  DNLLZQZX  DRZZZQZX]	 DNAAYDYX	 021122	 EDDFMSRX	  	 ANA1363	 349.1775128968.209	 	  	 FPL	   	   	   	 (FPL-MSR878-IS-B789/H-SDE1E2E3FGHIJ1J2J3J4J5M1P2RWXY/LB1D1-DNAA1400-N0479F330 DCT ABC UV456 KUA UR778 RISUB/N0473F330 UR778 TONBA/N0447F330 R778 DITAR/N0442F330 M720 FYM W613 ALPID W8 CVO DCT-HECA0357 HEGN HESH-PBN/A1B1C1D1L1O1S2 SUR/CANMANDATE RSP180 260B DOF/260402 REG/SUGEV EET/DRRR0037 FTTT0056 HLLL0210 HECC0300 SEL/GQAR CODE/0101DF OPR/EGYPTAIR PER/D RALT/DAAJ HEAT RMK/TCAS)
Output	 2026-04-02 11:22:48.279	 FF	 349.1775128968.209	 [DNLLZQZX]	 DNLLZQZX	 021122	 EDDFMSRX	 LAGOS	 ALR844	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.279	 FF	 349.1775128968.209	 [DNAAYDYX  DNAAZPZX  DNKKZQZX]	 DNAAYDYX	 021122	 EDDFMSRX	 KANO	 NKA820	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.281	 FF	 ANA1363	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 021122	 EDDFMSRX	 ASS_LOCALE	 PNC564	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.281	 FF	 349.1775128968.209	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 021122	 EDDFMSRX	 AL-AGADEZ-IP	 ZNA555	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.282	 FF	 ANA1363	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 021122	 EDDFMSRX	 TOPSKY-ATC	 SLT1052	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.282	 FF	 ANA1363	 [DRRRZQZX]	 DRRRZQZX	 021122	 EDDFMSRX	 CCR_OUEST	 ZQN645	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.282	 FF	 ANA1363	 [DRRNZTZX]	 DRRNZTZX	 021122	 EDDFMSRX	 TWR	 ZTN538	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:48.303	 FF	 349.1775128968.209	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 021122	 EDDFMSRX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260402112248Z-0155:previd=349.1775128968.209	 349.1775128968.209	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:22:49.929	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112059Z-9983	 [CYSJAENX]	 CYSJAENX	 021122	 FTTTFDPA	 ALGER	 NAA2091	 384.1775128969.1137	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:23:00.744	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E776B7821E3	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021123	 DIAPZPZX	 ALGER	 NAA2092	 384.1775128980.1140	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:23:02.852	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112059Z-9984	 [CYSJAENX]	 CYSJAENX	 021122	 FTTTFDPA	 ALGER	 NAA2093	 384.1775128982.1144	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:23:15.95	 FF	 /PRMD=GQ/ADMD=ICAO/C=XX/;MTCU-GQNO-1-20260402112024Z-8265	 [DRRRFDPB]	 DRRRFDPB	 021123	 GQNOFDPA	 TOPSKY-ATC	 SLT1053	 384.1775128995.1151	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:23:15.95	 FF	 /PRMD=GQ/ADMD=ICAO/C=XX/;MTCU-GQNO-1-20260402112024Z-8265	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021123	 GQNOFDPA	 ALGER	 NAA2094	 384.1775128995.1151	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:25:36.447	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E7774BDCA75	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021125	 DIAPZPZX	 ALGER	 NAA2095	 384.1775129136.1193	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:26:42.525	 FF	 /PRMD=ANGOLA/ADMD=ICAO/C=XX/;LUANDA-MTA-MTCU:00E30E77789C413F	 [DNKKZQZX]	 DNKKZQZX	 021126	 FAORZPZX	 KANO	 NKA828	 384.1775129202.1204	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:26:42.526	 FF	 /PRMD=ANGOLA/ADMD=ICAO/C=XX/;LUANDA-MTA-MTCU:00E30E77789C413F	 [DNMMYDYX  DNMMZPZX  DNMMZTZX]	 DNMMYDYX	 021126	 FAORZPZX	 LAGOS	 ALR865	 384.1775129202.1204	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:27:44.693	 FF	 LAR091	 [DNMMZQZX  DNMMZIZX  DNMMZRZX  DNMMZTZX  DNKKZQZX  DNKNYFYX  DNKNYGYX  DNAAZTZX  DNKNZTZX  DNKNZTZP]	 DNMMZQZX	 021128	 DNMMZPZX	  	 LAR091	 349.1775129264.227	 	  	 FPL	   	   	   	 (FPL-5NA00-IN-CL60/M-SBDFGHIJ1J2J4J7RWXY/LB1D1-DNMM1400-N0420F330 LAG UR778 IBA KELIG UW951 RAPUK XIRON MESES DCT ABC-DNAA0055 DNKN-PBN/A1B1C2C3D2D3L1O2 DOF/260402 REG/5NA00 EET/LAG0005 IBA0018KELIG0024 RAPUK0036 XIRON0040 MESES0050 ABC0054OPR/TREBET AVIATION)
Output	 2026-04-02 11:27:44.698	 FF	 LAR091	 [DNKKZQZX  DNKNYFYX  DNKNYGYX  DNAAZTZX  DNKNZTZX  DNKNZTZP]	 DNKKZQZX	 021128	 DNMMZPZX	 KANO	 NKA838	 349.1775129264.227	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:27:44.699	 FF	 LAR091	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021128	 DNMMZPZX	 ALGER	 NAA2100	 349.1775129264.227	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:27:59.765	 FF	 ANA1370	 [DBBBFPLX  DBBBZRZX  DGACFPLX  DIAPZPZX  DIIIZQZX  DXXXYDYX  DXXXYQYX  DXXXZTZX]	 DBBBFPLX	 021127	 EDDFETHX	  	 ANA1370	 349.1775129279.229	 	  	 FPL	   	   	   	 (FPL-SKK011-IS-B38M/M-SDE1FGHILORVWXY/HB1-DIAP0910-N0451F390 DCT AD UB600 ACC UL433 LM DCT-DXXX0049 DGAA-PBN/A1B1C1D1L1O1S1S2 DAT/CPDLCX SUR/EPGW S WXRD DOF/260403 REG/ETBAR EET/DGAC0014 SEL/BLJS OPR/ASKY AIRLINES PER/D RMK/TCAS)
Output	 2026-04-02 11:27:59.773	 FF	 349.1775129279.229	 [DGACFPLX]	 DGACFPLX	 021127	 EDDFETHX	 ACCRA	 NGA391	 349.1775129279.229	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:27:59.795	 FF	 349.1775129279.229	 [DBBBFPLX  DBBBZRZX  DIAPZPZX  DIIIZQZX  DXXXYDYX  DXXXYQYX  DXXXZTZX]	 DBBBFPLX	 021127	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260402112759Z-0175:previd=349.1775129279.229	 349.1775129279.229	 	  	 FPL	   	   	   	   
Input	 2026-04-02 11:28:24.177	 FF	 LAR092	 [DNMMZQZX  DNMMZIZX  DNMMZRZX  DNMMZTZX  DNKKZQZX  DNKNYFYX  DNKNYGYX  DNAAZTZX  DNKNZTZX  DNKNZTZP]	 DNMMZQZX	 021128	 DNMMZPZX	  	 LAR092	 349.1775129304.233	 	  	 FPL	   	   	   	 (FPL-5NA00-IN-CL60/M-SBDFGHIJ1J2J4J7RWXY/LB1D1-DNMM1600-N0420F330 LAG UR778 IBA KELIG UW951 RAPUK XIRON MESES DCT ABC-DNAA0055 DNKN-PBN/A1B1C2C3D2D3L1O2 DOF/260402 REG/5NA00 EET/LAG0005 IBA0018KELIG0024 RAPUK0036 XIRON0040 MESES0050 ABC0054OPR/TREBET AVIATION)
Output	 2026-04-02 11:28:28.042	 FF	 LAR092	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021128	 DNMMZPZX	 ALGER	 NAA2102	 349.1775129304.233	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:28:28.042	 FF	 LAR092	 [DNKKZQZX  DNKNYFYX  DNKNYGYX  DNAAZTZX  DNKNZTZX  DNKNZTZP]	 DNKKZQZX	 021128	 DNMMZPZX	 KANO	 NKA843	 349.1775129304.233	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:28:48.566	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112725Z-0011	 [HLLLZQZX]	 HLLLZQZX	 021128	 FTTTFDPA	 TRIPOLI	 NLA352	 384.1775129328.1225	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:28:48.566	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112725Z-0011	 [CYSJAENX]	 CYSJAENX	 021128	 FTTTFDPA	 ALGER	 NAA2103	 384.1775129328.1225	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:01.8	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112725Z-0012	 [HLLLZIZX]	 HLLLZIZX	 021128	 FTTTFDPA	 TRIPOLI	 NLA353	 384.1775129341.1232	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:01.8	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112725Z-0012	 [CYSJAENX]	 CYSJAENX	 021128	 FTTTFDPA	 ALGER	 NAA2104	 384.1775129341.1232	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:16.817	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112725Z-0013	 [HLLLZQSP]	 HLLLZQSP	 021128	 FTTTFDPA	 TRIPOLI	 NLA354	 384.1775129356.1236	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:16.818	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260402112725Z-0013	 [CYSJAENX]	 CYSJAENX	 021128	 FTTTFDPA	 ALGER	 NAA2105	 384.1775129356.1236	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:19.468	 FF	 384.1775129341.1232	 [CYSJAENX]	 CYSJAENX	 021128	 FTTTFDPA	 ALGER	 NAA2106	 316.1775129359.13	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:36.963	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E778313517F	 [DNKKZQZX]	 DNKKZQZX	 021129	 DIAPZPZX	 KANO	 NKA847	 384.1775129376.1245	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:29:36.963	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E778313517F	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021129	 DIAPZPZX	 ALGER	 NAA2108	 384.1775129376.1245	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:30:50.793	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E77877ADDD7	 [DNKKZQZX]	 DNKKZQZX	 021130	 DIAPZPZX	 KANO	 NKA853	 384.1775129450.1280	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:30:50.793	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E77877ADDD7	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 021130	 DIAPZPZX	 ALGER	 NAA2113	 384.1775129450.1280	 	  	 FPL	   	   	   	   
Output	 2026-04-02 11:30:50.794	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E77877ADDD7	 [DNMMZPZX  DNMMZTZX]	 DNMMZPZX	 021130	 DIAPZPZX	 LAGOS	 ALR887	 384.1775129450.1280	 	  	 FPL	   	   	   	   
